%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=211785, 2017/09/15 12:41:23.86)
68 3400 5.848540e-01 1.003052e+00  1.093122440532745800e+00  1.177410712877730900e+00  1.340568669333157500e+00  1.624386078597297200e+00
69 3450 5.846550e-01 1.003068e+00  1.093122440532745800e+00  1.163536704221984600e+00  1.312256951020108100e+00  1.655412343316062800e+00
70 3500 5.844563e-01 1.003111e+00  1.093122440532745800e+00  1.153288056896264700e+00  1.307526459358019400e+00  1.839075515427811100e+00
71 3550 5.842583e-01 1.003131e+00  1.093122440532745800e+00  1.151088125640108700e+00  1.351269938579793900e+00  1.656769060598100300e+00
72 3600 5.840607e-01 1.003316e+00  1.093122440532745800e+00  1.174227601324775700e+00  1.311260289759983400e+00  1.701234688655687500e+00
73 3650 5.838635e-01 1.003299e+00  1.093122440532745800e+00  1.123388907023667600e+00  1.287120114491492600e+00  1.621263824925804000e+00
74 3700 5.836668e-01 1.003271e+00  1.093122440532745800e+00  1.157682904968170500e+00  1.294508118584453100e+00  1.653120583618440600e+00
75 3750 5.834706e-01 1.003319e+00  1.093028891022456400e+00  1.093028891022456400e+00  1.286873473785970800e+00  1.634397833395141200e+00
76 3800 5.832750e-01 1.003333e+00  1.093028891022456400e+00  1.101457423271862400e+00  1.316648405492932800e+00  1.750957653728707300e+00
77 3850 5.830798e-01 1.003261e+00  1.093028891022456400e+00  1.155235575694318000e+00  1.316806946572073300e+00  1.780823565373736500e+00
78 3900 5.828851e-01 1.003292e+00  1.093028891022456400e+00  1.149305378824773800e+00  1.315440769798215600e+00  1.860952080445649600e+00
79 3950 5.826909e-01 1.003258e+00  1.093028891022456400e+00  1.150135481683558300e+00  1.295516958447373400e+00  1.534874071017577900e+00
80 4000 5.824972e-01 1.003297e+00  1.093028891022456400e+00  1.142809920175679800e+00  1.325336578309258300e+00  1.796734823894587900e+00
81 4050 5.823039e-01 1.003279e+00  1.087137867896777800e+00  1.087137867896777800e+00  1.301823213108454600e+00  1.783674405103801800e+00
82 4100 5.821111e-01 1.003238e+00  1.087137867896777800e+00  1.151683545839248700e+00  1.276602496260093500e+00  1.566798050385333200e+00
83 4150 5.819187e-01 1.003316e+00  1.087137867896777800e+00  1.184590827764934600e+00  1.331914139329573500e+00  1.646387937053574600e+00
84 4200 5.817267e-01 1.003370e+00  1.087137867896777800e+00  1.174102463432758400e+00  1.298952787735354200e+00  1.564930362952635400e+00
85 4250 5.815352e-01 1.003423e+00  1.087137867896777800e+00  1.138083465270077100e+00  1.313055057955911000e+00  1.617923521844294900e+00
86 4300 5.813441e-01 1.003507e+00  1.087137867896777800e+00  1.145721473419675700e+00  1.320448776199232700e+00  1.645056514450483400e+00
87 4350 5.811536e-01 1.003661e+00  1.087137867896777800e+00  1.088833128349599100e+00  1.272994652112487700e+00  1.568330810477141400e+00
88 4400 5.809634e-01 1.003661e+00  1.087137867896777800e+00  1.141497428299665500e+00  1.265348958360061400e+00  1.604353689497281000e+00
89 4450 5.807737e-01 1.003644e+00  1.087137867896777800e+00  1.140692885302346800e+00  1.266892121316225000e+00  1.679516169571304800e+00
90 4500 5.805844e-01 1.003660e+00  1.087137867896777800e+00  1.114359543449854300e+00  1.263672567449033700e+00  1.724912670135261900e+00
91 4550 5.803955e-01 1.003682e+00  1.064985300535022300e+00  1.064985300535022300e+00  1.273772146277526900e+00  1.760751531111653700e+00
92 4600 5.802070e-01 1.003691e+00  1.064985300535022300e+00  1.103060320652340400e+00  1.280416576378021100e+00  1.663235517405366600e+00
93 4650 5.800190e-01 1.003724e+00  1.064985300535022300e+00  1.122888652007364400e+00  1.276386250208872800e+00  1.716884483433935800e+00
94 4700 5.798313e-01 1.003766e+00  1.064985300535022300e+00  1.172832014443008000e+00  1.296249769449037400e+00  1.717736675518067000e+00
95 4750 5.796441e-01 1.003795e+00  1.064985300535022300e+00  1.141819465278967300e+00  1.296425294159038800e+00  1.765407099578936200e+00
96 4800 5.794573e-01 1.003819e+00  1.064985300535022300e+00  1.072677596360235300e+00  1.276938538609715000e+00  1.470089222137498400e+00
97 4850 5.792708e-01 1.003816e+00  1.064985300535022300e+00  1.121506973260707000e+00  1.283916942361862800e+00  1.541370842162654000e+00
98 4900 5.790848e-01 1.003761e+00  1.064985300535022300e+00  1.094109921093952200e+00  1.258007671651089300e+00  1.721130103404079600e+00
99 4950 5.788992e-01 1.003830e+00  1.064985300535022300e+00  1.139221971269790000e+00  1.285921848751462300e+00  1.722193094444823800e+00
100 5000 5.787141e-01 1.003858e+00  1.064985300535022300e+00  1.154428242464000900e+00  1.283370909267498300e+00  1.595369966340408600e+00
